product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,3,1050,19:16,1091,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,8,440,8:46,1011,Women
Butter,Dairy,285,8/19/2023,Saturday,TRUE,10,2850,7:31,1078,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,9,3150,15:19,1091,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,2,160,8:06,1022,Men
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,13,715,9:33,1011,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,3,240,9:04,1022,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,2,110,9:21,1011,Men
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,4,1400,11:01,1091,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,10,800,9:10,1022,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,18,6300,10:48,1091,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,2,160,7:53,1022,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,12,4200,10:54,1091,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,9,720,13:06,1022,Men
Eggs,Dairy,134,8/19/2023,Saturday,TRUE,4,536,8:39,1041,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,19,1045,16:52,1011,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,2,700,19:48,1091,Women
Butter,Dairy,285,8/19/2023,Saturday,TRUE,2,570,17:55,1078,Men
Butter,Dairy,285,8/19/2023,Saturday,TRUE,13,3705,11:40,1078,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,6,2100,16:52,1091,Women
Butter,Dairy,285,8/19/2023,Saturday,TRUE,12,3420,12:35,1078,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,11,880,8:11,1022,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,18,1440,7:40,1022,Women
Eggs,Dairy,134,8/19/2023,Saturday,TRUE,4,536,11:47,1041,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,18,1440,7:34,1022,Women
Eggs,Dairy,134,8/19/2023,Saturday,TRUE,5,670,7:50,1041,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,2,160,7:05,1022,Women
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,14,1120,18:26,1022,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,5,1750,19:23,1091,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,18,6300,13:08,1091,Men
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,17,5950,16:30,1091,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,9,3150,9:42,1091,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,16,880,11:56,1011,Women
Butter,Dairy,285,8/19/2023,Saturday,TRUE,19,5415,7:50,1078,Men
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,8,440,13:21,1011,Men
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,2,700,12:52,1091,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,11,605,14:17,1011,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,7,385,9:42,1011,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,15,1200,16:16,1022,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,5,400,16:58,1022,Men
Milk packet,Dairy,80,8/19/2023,Saturday,TRUE,3,240,7:34,1022,Women
Bread package,Bakery,55,8/19/2023,Saturday,TRUE,1,55,13:55,1011,Women
Jam jar,Grocery,350,8/19/2023,Saturday,TRUE,12,4200,11:44,1091,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,2,268,18:57,1041,Men
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,7,560,7:43,1022,Women
Butter,Dairy,285,8/20/2023,Sunday,TRUE,6,1710,8:45,1078,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,18,6300,11:53,1091,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,12,4200,19:13,1091,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,13,1040,7:48,1022,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,11,1474,13:02,1041,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,11,605,8:57,1011,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,3,855,10:40,1078,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,18,2412,9:44,1041,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,14,1876,8:50,1041,Women
Butter,Dairy,285,8/20/2023,Sunday,TRUE,2,570,13:52,1078,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,17,4845,10:55,1078,Men
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,17,935,13:13,1011,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,12,960,9:03,1022,Men
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,12,960,9:53,1022,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,14,1876,13:02,1041,Women
Butter,Dairy,285,8/20/2023,Sunday,TRUE,15,4275,8:25,1078,Men
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,11,880,8:20,1022,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,2,570,19:05,1078,Men
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,4,220,10:23,1011,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,11,1474,16:29,1041,Men
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,15,1200,9:27,1022,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,11,3850,15:27,1091,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,3,165,15:45,1011,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,11,605,7:01,1011,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,17,935,11:24,1011,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,15,4275,11:45,1078,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,18,990,10:34,1011,Men
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,6,330,14:32,1011,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,1,285,11:48,1078,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,6,804,8:04,1041,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,7,1995,9:32,1078,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,7,560,7:37,1022,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,19,5415,19:50,1078,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,10,1340,15:57,1041,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,2,700,19:20,1091,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,6,2100,10:56,1091,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,18,1440,9:44,1022,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,2,110,9:12,1011,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,5,1750,16:00,1091,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,15,5250,11:23,1091,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,19,1520,7:48,1022,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,16,2144,18:37,1041,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,7,938,8:57,1041,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,7,2450,12:25,1091,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,4,320,14:03,1022,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,5,1750,16:06,1091,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,17,5950,12:47,1091,Women
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,17,2278,14:22,1041,Women
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,1,80,7:57,1022,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,5,670,19:42,1041,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,13,4550,15:36,1091,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,10,550,19:12,1011,Men
Milk packet,Dairy,80,8/20/2023,Sunday,TRUE,6,480,8:51,1022,Men
Butter,Dairy,285,8/20/2023,Sunday,TRUE,3,855,13:25,1078,Women
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,12,4200,11:21,1091,Women
Butter,Dairy,285,8/20/2023,Sunday,TRUE,17,4845,18:58,1078,Men
Jam jar,Grocery,350,8/20/2023,Sunday,TRUE,8,2800,10:09,1091,Women
Bread package,Bakery,55,8/20/2023,Sunday,TRUE,7,385,13:33,1011,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,14,1876,10:47,1041,Men
Eggs,Dairy,134,8/20/2023,Sunday,TRUE,5,670,9:56,1041,Men
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,16,5600,18:14,1091,Women
Butter,Dairy,285,8/21/2023,Monday,FALSE,10,2850,17:55,1078,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,13,1040,8:27,1022,Men
Eggs,Dairy,134,8/21/2023,Monday,FALSE,2,268,9:23,1041,Men
Bread package,Bakery,55,8/21/2023,Monday,FALSE,15,825,19:26,1011,Women
Eggs,Dairy,134,8/21/2023,Monday,FALSE,14,1876,7:00,1041,Women
Butter,Dairy,285,8/21/2023,Monday,FALSE,18,5130,14:53,1078,Women
Bread package,Bakery,55,8/21/2023,Monday,FALSE,6,330,14:32,1011,Women
Bread package,Bakery,55,8/21/2023,Monday,FALSE,11,605,17:06,1011,Women
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,12,4200,18:34,1091,Men
Butter,Dairy,285,8/21/2023,Monday,FALSE,8,2280,19:31,1078,Women
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,18,6300,11:56,1091,Women
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,19,6650,9:20,1091,Women
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,1,350,18:28,1091,Men
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,6,2100,11:37,1091,Women
Butter,Dairy,285,8/21/2023,Monday,FALSE,11,3135,15:06,1078,Men
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,17,1360,9:41,1022,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,7,560,8:07,1022,Women
Bread package,Bakery,55,8/21/2023,Monday,FALSE,13,715,14:44,1011,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,6,480,7:15,1022,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,13,1040,7:12,1022,Men
Eggs,Dairy,134,8/21/2023,Monday,FALSE,13,1742,10:16,1041,Men
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,12,960,7:13,1022,Women
Eggs,Dairy,134,8/21/2023,Monday,FALSE,8,1072,7:08,1041,Men
Eggs,Dairy,134,8/21/2023,Monday,FALSE,17,2278,15:44,1041,Men
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,2,160,9:11,1022,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,11,880,9:55,1022,Women
Eggs,Dairy,134,8/21/2023,Monday,FALSE,11,1474,10:40,1041,Men
Bread package,Bakery,55,8/21/2023,Monday,FALSE,3,165,16:47,1011,Women
Eggs,Dairy,134,8/21/2023,Monday,FALSE,11,1474,9:14,1041,Men
Butter,Dairy,285,8/21/2023,Monday,FALSE,16,4560,9:37,1078,Women
Jam jar,Grocery,350,8/21/2023,Monday,FALSE,13,4550,18:29,1091,Women
Bread package,Bakery,55,8/21/2023,Monday,FALSE,17,935,15:37,1011,Women
Milk packet,Dairy,80,8/21/2023,Monday,FALSE,10,800,9:40,1022,Women
Eggs,Dairy,134,8/21/2023,Monday,FALSE,18,2412,17:40,1041,Men
Butter,Dairy,285,8/21/2023,Monday,FALSE,4,1140,9:17,1078,Men
Bread package,Bakery,55,8/21/2023,Monday,FALSE,18,990,18:12,1011,Women
Bread package,Bakery,55,8/22/2023,Tuesday,FALSE,19,1045,8:28,1011,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,15,2010,19:37,1041,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,15,2010,15:25,1041,Men
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,18,5130,11:34,1078,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,8,2280,19:14,1078,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,9,2565,8:21,1078,Men
Milk packet,Dairy,80,8/22/2023,Tuesday,FALSE,5,400,9:15,1022,Women
Bread package,Bakery,55,8/22/2023,Tuesday,FALSE,8,440,10:02,1011,Women
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,15,2010,9:51,1041,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,3,402,12:08,1041,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,15,4275,7:35,1078,Men
Milk packet,Dairy,80,8/22/2023,Tuesday,FALSE,2,160,19:52,1022,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,6,1710,7:07,1078,Women
Bread package,Bakery,55,8/22/2023,Tuesday,FALSE,11,605,16:51,1011,Women
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,8,1072,8:51,1041,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,17,2278,14:03,1041,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,15,2010,9:53,1041,Men
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,11,3135,16:14,1078,Men
Jam jar,Grocery,350,8/22/2023,Tuesday,FALSE,19,6650,19:21,1091,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,4,1140,8:36,1078,Men
Milk packet,Dairy,80,8/22/2023,Tuesday,FALSE,11,880,7:35,1022,Women
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,10,1340,7:57,1041,Women
Jam jar,Grocery,350,8/22/2023,Tuesday,FALSE,18,6300,19:24,1091,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,19,5415,8:20,1078,Men
Jam jar,Grocery,350,8/22/2023,Tuesday,FALSE,13,4550,16:44,1091,Women
Jam jar,Grocery,350,8/22/2023,Tuesday,FALSE,19,6650,15:30,1091,Women
Butter,Dairy,285,8/22/2023,Tuesday,FALSE,18,5130,10:05,1078,Men
Eggs,Dairy,134,8/22/2023,Tuesday,FALSE,14,1876,19:13,1041,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,2,110,17:34,1011,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,5,275,11:41,1011,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,4,1140,14:38,1078,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,7,560,7:16,1022,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,14,1120,7:49,1022,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,1,285,7:00,1078,Men
Eggs,Dairy,134,8/23/2023,Wednesday,FALSE,15,2010,16:20,1041,Women
Eggs,Dairy,134,8/23/2023,Wednesday,FALSE,4,536,7:48,1041,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,2,570,7:41,1078,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,15,825,9:43,1011,Men
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,12,960,14:49,1022,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,18,5130,9:35,1078,Men
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,5,275,18:32,1011,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,17,1360,7:10,1022,Men
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,12,960,9:14,1022,Men
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,10,3500,11:44,1091,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,10,550,18:49,1011,Men
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,17,935,10:50,1011,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,3,240,18:08,1022,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,1,285,14:04,1078,Men
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,8,440,7:55,1011,Women
Eggs,Dairy,134,8/23/2023,Wednesday,FALSE,14,1876,15:45,1041,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,17,4845,16:28,1078,Men
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,15,1200,12:17,1022,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,1,55,16:00,1011,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,11,3135,8:53,1078,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,6,480,7:07,1022,Women
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,12,4200,11:30,1091,Women
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,12,3420,13:33,1078,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,14,3990,7:57,1078,Men
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,1,55,16:44,1011,Men
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,11,3850,12:45,1091,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,9,495,13:32,1011,Men
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,12,660,19:02,1011,Men
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,7,560,9:16,1022,Men
Butter,Dairy,285,8/23/2023,Wednesday,FALSE,11,3135,10:10,1078,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,3,165,7:45,1011,Men
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,17,5950,8:08,1091,Women
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,2,160,9:27,1022,Women
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,10,3500,9:47,1091,Women
Jam jar,Grocery,350,8/23/2023,Wednesday,FALSE,12,4200,18:47,1091,Women
Bread package,Bakery,55,8/23/2023,Wednesday,FALSE,17,935,11:30,1011,Men
Milk packet,Dairy,80,8/23/2023,Wednesday,FALSE,14,1120,8:52,1022,Women
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,13,715,18:22,1011,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,3,855,10:35,1078,Men
Milk packet,Dairy,80,8/24/2023,Thursday,FALSE,21,1680,8:24,1022,Women
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,17,935,11:41,1011,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,3,1050,11:01,1091,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,12,3420,18:54,1078,Men
Butter,Dairy,285,8/24/2023,Thursday,FALSE,18,5130,11:37,1078,Men
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,6,2100,11:43,1091,Women
Milk packet,Dairy,80,8/24/2023,Thursday,FALSE,15,1200,9:36,1022,Men
Butter,Dairy,285,8/24/2023,Thursday,FALSE,7,1995,14:10,1078,Men
Milk packet,Dairy,80,8/24/2023,Thursday,FALSE,2,160,10:49,1022,Women
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,6,330,11:17,1011,Men
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,2,700,16:18,1091,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,19,6650,14:06,1091,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,4,1140,9:03,1078,Women
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,11,605,13:52,1011,Men
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,10,3500,18:31,1091,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,2,700,11:51,1091,Women
Eggs,Dairy,134,8/24/2023,Thursday,FALSE,2,268,19:09,1041,Men
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,13,715,10:54,1011,Women
Eggs,Dairy,134,8/24/2023,Thursday,FALSE,11,1474,10:36,1041,Men
Butter,Dairy,285,8/24/2023,Thursday,FALSE,14,3990,19:37,1078,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,3,855,14:01,1078,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,17,5950,19:17,1091,Men
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,2,700,15:03,1091,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,10,2850,7:57,1078,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,2,570,18:23,1078,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,8,2280,18:39,1078,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,11,3135,13:22,1078,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,15,4275,11:52,1078,Men
Bread package,Bakery,55,8/24/2023,Thursday,FALSE,3,165,15:41,1011,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,13,4550,15:37,1091,Women
Butter,Dairy,285,8/24/2023,Thursday,FALSE,1,285,16:16,1078,Women
Jam jar,Grocery,350,8/24/2023,Thursday,FALSE,11,3850,10:11,1091,Men
Milk packet,Dairy,80,8/25/2023,Friday,FALSE,5,400,7:58,1022,Women
Butter,Dairy,285,8/25/2023,Friday,FALSE,1,285,9:50,1078,Men
Bread package,Bakery,55,8/25/2023,Friday,FALSE,13,715,19:38,1011,Women
Eggs,Dairy,134,8/25/2023,Friday,FALSE,16,2144,17:28,1041,Men
Bread package,Bakery,55,8/25/2023,Friday,FALSE,7,385,12:15,1011,Men
Milk packet,Dairy,80,8/25/2023,Friday,FALSE,2,160,11:19,1022,Women
Butter,Dairy,285,8/25/2023,Friday,FALSE,4,1140,10:56,1078,Women
Jam jar,Grocery,350,8/25/2023,Friday,FALSE,15,5250,15:06,1091,Women
Milk packet,Dairy,80,8/25/2023,Friday,FALSE,5,400,7:39,1022,Women
Bread package,Bakery,55,8/25/2023,Friday,FALSE,15,825,8:32,1011,Women
Milk packet,Dairy,80,8/25/2023,Friday,FALSE,12,960,7:35,1022,Women
Jam jar,Grocery,350,8/25/2023,Friday,FALSE,1,350,12:29,1091,Women
Butter,Dairy,285,8/25/2023,Friday,FALSE,8,2280,15:54,1078,Women
Jam jar,Grocery,350,8/25/2023,Friday,FALSE,8,2800,11:32,1091,Women
Milk packet,Dairy,80,8/25/2023,Friday,FALSE,8,640,8:28,1022,Men
Bread package,Bakery,55,8/25/2023,Friday,FALSE,17,935,8:26,1011,Women
Eggs,Dairy,134,8/25/2023,Friday,FALSE,1,134,12:02,1041,Women
Butter,Dairy,285,8/25/2023,Friday,FALSE,17,4845,7:50,1078,Men
Eggs,Dairy,134,8/25/2023,Friday,FALSE,15,2010,8:16,1041,Men
Jam jar,Grocery,350,8/25/2023,Friday,FALSE,19,6650,10:55,1091,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,10,3500,9:47,1091,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,16,1280,13:44,1022,Women
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,10,1340,16:38,1041,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,16,880,15:59,1011,Women
Butter,Dairy,285,8/26/2023,Saturday,TRUE,13,3705,19:26,1078,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,1,55,18:58,1011,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,8,640,8:08,1022,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,2,110,16:23,1011,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,14,1120,7:46,1022,Women
Butter,Dairy,285,8/26/2023,Saturday,TRUE,1,285,8:12,1078,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,18,990,10:42,1011,Men
Butter,Dairy,285,8/26/2023,Saturday,TRUE,19,5415,8:03,1078,Men
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,14,1876,11:27,1041,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,4,320,7:23,1022,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,6,330,15:11,1011,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,5,1750,18:31,1091,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,16,5600,9:59,1091,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,3,165,13:28,1011,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,8,640,9:29,1022,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,6,480,14:30,1022,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,3,240,8:29,1022,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,19,1520,15:37,1022,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,6,480,9:03,1022,Women
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,16,2144,12:38,1041,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,16,5600,9:38,1091,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,12,4200,18:29,1091,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,14,770,18:14,1011,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,12,660,15:33,1011,Men
Butter,Dairy,285,8/26/2023,Saturday,TRUE,18,5130,9:49,1078,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,16,880,12:44,1011,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,14,1120,7:51,1022,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,4,1400,15:49,1091,Women
Butter,Dairy,285,8/26/2023,Saturday,TRUE,14,3990,7:52,1078,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,8,2800,18:29,1091,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,19,1045,13:38,1011,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,14,770,14:27,1011,Men
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,5,400,8:40,1022,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,8,640,9:24,1022,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,3,1050,12:19,1091,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,1,55,18:49,1011,Men
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,5,1750,18:29,1091,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,14,1120,9:56,1022,Men
Butter,Dairy,285,8/26/2023,Saturday,TRUE,11,3135,11:06,1078,Women
Milk packet,Dairy,80,8/26/2023,Saturday,TRUE,17,1360,10:06,1022,Men
Butter,Dairy,285,8/26/2023,Saturday,TRUE,15,4275,11:52,1078,Women
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,7,385,12:30,1011,Men
Butter,Dairy,285,8/26/2023,Saturday,TRUE,11,3135,16:18,1078,Men
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,17,2278,10:02,1041,Men
Eggs,Dairy,134,8/26/2023,Saturday,TRUE,6,804,15:16,1041,Men
Bread package,Bakery,55,8/26/2023,Saturday,TRUE,2,110,13:16,1011,Women
Jam jar,Grocery,350,8/26/2023,Saturday,TRUE,18,6300,16:01,1091,Women
